Geography,"Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-1 person-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Total Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Total Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-2 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Total Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Total Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-3 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Total Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Total Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-4 persons-Households with income 121% or more of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Total Private households by household income proportion to AMHI_1-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Total Private households by household income proportion to AMHI_1-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 21% to 50% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 21% to 50% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 51% to 80% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 51% to 80% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 81% to 120% of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 81% to 120% of AMHI-Households in core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 121% or more of AMHI-Households examined for core housing need","Total - Private households by presence of at least one or of the combined activity limitations (Q11a, Q11b, Q11c or Q11f or combined)-5 or more persons household-Households with income 121% or more of AMHI-Households in core housing need",Percent HH in core housing need,Percent HH with income 20% or under of AMHI in core housing need,Percent HH with income 21% to 50% of AMHI in core housing need,Percent HH with income 51% to 80% of AMHI in core housing need,Percent HH with income 81% to 120% of AMHI in core housing need,Percent HH with income 121% or more of AMHI in core housing need,Per HH with income 20% or under of AMHI in core housing need that are 1 person HH,Per HH with income 20% or under of AMHI in core housing need that are 2 person HH,Per HH with income 20% or under of AMHI in core housing need that are 3 person HH,Per HH with income 20% or under of AMHI in core housing need that are 4 person HH,Per HH with income 20% or under of AMHI in core housing need that are 5 or more person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 1 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 2 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 3 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 4 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 5 or more person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 1 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 2 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 3 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 4 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 5 or more person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 1 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 2 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 3 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 4 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 5 or more person HH,Per HH with income 121% or more of AMHI in core housing need that are 1 person HH,Per HH with income 121% or more of AMHI in core housing need that are 2 person HH,Per HH with income 121% or more of AMHI in core housing need that are 3 person HH,Per HH with income 121% or more of AMHI in core housing need that are 4 person HH,Per HH with income 121% or more of AMHI in core housing need that are 5 or more person HH,Per HH with income 20% or under of AMHI in core housing need that are owners,Per HH with income 20% or under of AMHI in core housing need that are renters,Per HH with income 21% to 50% of AMHI in core housing need that are owners,Per HH with income 21% to 50% of AMHI in core housing need that are renters,Per HH with income 51% to 80% of AMHI in core housing need that are owners,Per HH with income 51% to 80% of AMHI in core housing need that are renters,Per HH with income 81% to 120% of AMHI in core housing need that are owners,Per HH with income 81% to 120% of AMHI in core housing need that are renters,Per HH with income 121% or more of AMHI in core housing need that are owners,Per HH with income 121% or more of AMHI in core housing need that are renters,Percent HH with physical act. limit. in core housing need,"Percent HH with cognitive, mental, or addictions activity limitation in core housing need",Percent Indigenous HH in core housing need,Percent Visible minority HH in core housing need,Percent Women-led HH in core housing need,Percent Black-led HH in core housing need,Percent New migrant-led HH in core housing need,Percent Refugee claimant-led HH in core housing need,Percent Single Mother led HH in core housing need,Percent HH head under 25 in core housing need,Percent HH head over 65 in core housing need,Percent HH head over 85 in core housing need,Percent of HH with physical act. limit. in core housing need with income 20% or under of the AMHI,Percent of HH with physical act. limit. in core housing with income 21% to 50% of AMHI,Percent of HH with physical act. limit. in core housing with income 51% to 80% of AMHI,Percent of HH with physical act. limit. in core housing with income 81% to 120% of AMHI,Percent of HH with physical act. limit. in core housing with income 121% or more of AMHI,"Percent of HH with with cognitive, mental, or addictions activity limitation in core housing need with income 20% or under of the AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 21% to 50% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 51% to 80% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 81% to 120% of AMHI","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with income 121% or more of AMHI",Percent of Indigenous HH in core housing need with income 20% or under of the AMHI,Percent of Indigenous HH in core housing with income 21% to 50% of AMHI,Percent of Indigenous HH in core housing with income 51% to 80% of AMHI,Percent of Indigenous HH in core housing with income 81% to 120% of AMHI,Percent of Indigenous HH in core housing with income 121% or more of AMHI,Percent of Visible minority HH in core housing need with income 20% or under of the AMHI,Percent of Visible minority HH core housing with income 21% to 50% of AMHI,Percent of Visible minority HH in core housing with income 51% to 80% of AMHI,Percent of Visible minority HH in core housing with income 81% to 120% of AMHI,Percent of Visible minority HH in core housing with income 121% or more of AMHI,Percent of Women-led HH in core housing need with income 20% or under of the AMHI,Percent of Women-led HH core housing with income 21% to 50% of AMHI,Percent of Women-led HH in core housing with income 51% to 80% of AMHI,Percent of Women-led HH in core housing with income 81% to 120% of AMHI,Percent of Women-led HH in core housing with income 121% or more of AMHI,Percent of Black-led HH in core housing need with income 20% or under of the AMHI,Percent of Black-led HH core housing with income 21% to 50% of AMHI,Percent of Black-led HH in core housing with income 51% to 80% of AMHI,Percent of Black-led HH in core housing with income 81% to 120% of AMHI,Percent of Black-led HH in core housing with income 121% or more of AMHI,Percent of New migrant-led HH in core housing need with income 20% or under of the AMHI,Percent of New migrant-led HH core housing with income 21% to 50% of AMHI,Percent of New migrant-led HH in core housing with income 51% to 80% of AMHI,Percent of New migrant-led HH in core housing with income 81% to 120% of AMHI,Percent of New migrant-led HH in core housing with income 121% or more of AMHI,Percent of Refugee claimant-led HH in core housing need with income 20% or under of the AMHI,Percent of Refugee claimant-led HH core housing with income 21% to 50% of AMHI,Percent of Refugee claimant-led HH in core housing with income 51% to 80% of AMHI,Percent of Refugee claimant-led HH in core housing with income 81% to 120% of AMHI,Percent of Refugee claimant-led HH in core housing with income 121% or more of AMHI,Percent of Single Mother led HH in core housing need with income 20% or under of the AMHI,Percent of Single Mother led HH core housing with income 21% to 50% of AMHI,Percent of Single Mother led HH in core housing with income 51% to 80% of AMHI,Percent of Single Mother led HH in core housing with income 81% to 120% of AMHI,Percent of Single Mother led HH in core housing with income 121% or more of AMHI,Percent of HH head under 25 in core housing need with income 20% or under of the AMHI,Percent of HH head under 25 core housing with income 21% to 50% of AMHI,Percent of HH head under 25 in core housing with income 51% to 80% of AMHI,Percent of HH head under 25 in core housing with income 81% to 120% of AMHI,Percent of HH head under 25 in core housing with income 121% or more of AMHI,Percent of HH head over 65 in core housing need with income 20% or under of the AMHI,Percent of HH head over 65 core housing with income 21% to 50% of AMHI,Percent of HH head over 65 in core housing with income 51% to 80% of AMHI,Percent of HH head over 65 in core housing with income 81% to 120% of AMHI,Percent of HH head over 65 in core housing with income 121% or more of AMHI,Percent of HH head over 85 in core housing need with income 20% or under of the AMHI,Percent of HH head over 85 core housing with income 21% to 50% of AMHI,Percent of HH head over 85 in core housing with income 51% to 80% of AMHI,Percent of HH head over 85 in core housing with income 81% to 120% of AMHI,Percent of HH head over 85 in core housing with income 121% or more of AMHI,Percent of Total HH that are in Very Low Income,Percent of Total HH that are in Low Income,Percent of Total HH that are in Moderate Income,Percent of Total HH that are in Median Income,Percent of Total HH that are in High Income,Percent of HH with physical act. limit. in core housing need that are Owners,Percent of HH with physical act. limit. in core housing need that are Renters,"Percent HH with cognitive, mental, or addictions activity limitation in core housing need that are Owners","Percent HH with cognitive, mental, or addictions activity limitation in core housing need that are Renters",Percent Indigenous HH in core housing need that are Owners,Percent Indigenous HH in core housing need that are Renters,Percent Visible minority HH in core housing need that are Owners,Percent Visible minority HH in core housing need that are Renters,Percent Women-led HH in core housing need that are Owners,Percent Women-led HH in core housing need that are Renters,Percent Black-led HH in core housing need that are Owners,Percent Black-led HH in core housing need that are Renters,Percent New migrant-led HH in core housing need that are Owners,Percent New migrant-led HH in core housing need that are Renters,Percent Refugee claimant-led HH in core housing need that are Owners,Percent Refugee claimant-led HH in core housing need that are Renters,Percent Single Mother led HH in core housing need that are Owners,Percent Single Mother led HH in core housing need that are Renters,Percent HH head under 25 in core housing need that are Owners,Percent HH head under 25 in core housing need that are Renters,Percent HH head over 65 in core housing need that are Owners,Percent HH head over 65 in core housing need that are Renters,Percent HH head over 85 in core housing need that are Owners,Percent HH head over 85 in core housing need that are Renters,Percent of HH with physical act. limit. in core housing need with a HH size of 1 person,Percent of HH with physical act. limit. in core housing with a HH size of 2 people,Percent of HH with physical act. limit. in core housing with a HH size of 3 people,Percent of HH with physical act. limit. in core housing with a HH size of 4 people,Percent of HH with physical act. limit. in core housingwith a HH size of 5 or more people,"Percent of HH with with cognitive, mental, or addictions activity limitation in core housing need with a HH size of 1 person","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 2 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 3 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housing with a HH size of 4 people","Percent of HH with cognitive, mental, or addictions activity limitation in core housingwith a HH size of 5 or more people",Percent of Indigenous HH in core housing need with a HH size of 1 person,Percent of Indigenous HH in core housing with a HH size of 2 people,Percent of Indigenous HH in core housing with a HH size of 3 people,Percent of Indigenous HH in core housing with a HH size of 4 people,Percent of Indigenous HH in core housingwith a HH size of 5 or more people,Percent of Visible minority HH in core housing need with a HH size of 1 person,Percent of Visible minority HH core housing with a HH size of 2 people,Percent of Visible minority HH in core housing with a HH size of 3 people,Percent of Visible minority HH in core housing with a HH size of 4 people,Percent of Visible minority HH in core housingwith a HH size of 5 or more people,Percent of Women-led HH in core housing need with a HH size of 1 person,Percent of Women-led HH core housing with a HH size of 2 people,Percent of Women-led HH in core housing with a HH size of 3 people,Percent of Women-led HH in core housing with a HH size of 4 people,Percent of Women-led HH in core housingwith a HH size of 5 or more people,Percent of Black-led HH in core housing need with a HH size of 1 person,Percent of Black-led HH core housing with a HH size of 2 people,Percent of Black-led HH in core housing with a HH size of 3 people,Percent of Black-led HH in core housing with a HH size of 4 people,Percent of Black-led HH in core housingwith a HH size of 5 or more people,Percent of New migrant-led HH in core housing need with a HH size of 1 person,Percent of New migrant-led HH core housing with a HH size of 2 people,Percent of New migrant-led HH in core housing with a HH size of 3 people,Percent of New migrant-led HH in core housing with a HH size of 4 people,Percent of New migrant-led HH in core housingwith a HH size of 5 or more people,Percent of Refugee claimant-led HH in core housing need with a HH size of 1 person,Percent of Refugee claimant-led HH core housing with a HH size of 2 people,Percent of Refugee claimant-led HH in core housing with a HH size of 3 people,Percent of Refugee claimant-led HH in core housing with a HH size of 4 people,Percent of Refugee claimant-led HH in core housingwith a HH size of 5 or more people,Percent of Single Mother led HH in core housing need with a HH size of 1 person,Percent of Single Mother led HH core housing with a HH size of 2 people,Percent of Single Mother led HH in core housing with a HH size of 3 people,Percent of Single Mother led HH in core housing with a HH size of 4 people,Percent of Single Mother led HH in core housingwith a HH size of 5 or more people,Percent of HH head under 25 in core housing need with a HH size of 1 person,Percent of HH head under 25 core housing with a HH size of 2 people,Percent of HH head under 25 in core housing with a HH size of 3 people,Percent of HH head under 25 in core housing with a HH size of 4 people,Percent of HH head under 25 in core housingwith a HH size of 5 or more people,Percent of HH head over 65 in core housing need with a HH size of 1 person,Percent of HH head over 65 core housing with a HH size of 2 people,Percent of HH head over 65 in core housing with a HH size of 3 people,Percent of HH head over 65 in core housing with a HH size of 4 people,Percent of HH head over 65 in core housingwith a HH size of 5 or more people,Percent of HH head over 85 in core housing need with a HH size of 1 person,Percent of HH head over 85 core housing with a HH size of 2 people,Percent of HH head over 85 in core housing with a HH size of 3 people,Percent of HH head over 85 in core housing with a HH size of 4 people,Percent of HH head over 85 in core housingwith a HH size of 5 or more people
Canada,254010,173755,1754990,596670,1069570,33130,652880,490,381195,0,4958110,332010,26145,19655,591255,214365,1102255,96260,1333865,1680,1904590,50,2126270,149975,4890,4005,109095,68055,287835,71795,505475,6015,1218980,110,1951000,96645,1790,1535,41590,29495,145345,54175,340155,11190,1422120,260,1207540,68335,755,665,15625,12450,76440,38325,200580,15885,914145,1015,0.101077562,0.694083694,0.3665738,0.109523241,0.011623996,0.000247388,0.870450617,0.098464544,0.020063622,0.007689803,0.003331413,0.647825544,0.232743598,0.0738897,0.032023756,0.013517402,0.11280794,0.327766144,0.244462604,0.18446635,0.130496961,0.013896767,0.047646058,0.170589904,0.317356778,0.450510493,0,0.034843206,0.076655052,0.181184669,0.707317073,0.313052626,0.686947374,0.328760579,0.671239421,0.423811632,0.576188368,0.507515598,0.492484402,0.14532872,0.85467128,0.089357206,0.083305843,0.129193561,0.134247937,0.12813995,0.165638899,0.160605831,0.192703943,0.191965487,0.134954599,0.118139226,0.162981999,0.11130246,0.639146165,0.214963821,0.032720695,0.00186686,0.112288083,0.569558223,0.279272367,0.037668605,0.001212721,0.133641737,0.586738628,0.223592907,0.042405551,0.013621177,0.068672942,0.533507888,0.348888594,0.048897432,3.31E-05,0.118100729,0.670269997,0.190571918,0.020134398,0.000922958,0.088583152,0.57404055,0.30008448,0.037291818,0,0.055227291,0.481367683,0.41684393,0.046561097,0,0.073120845,0.504744049,0.363899778,0.058235328,0,0.032404438,0.529660514,0.392036681,0.044520467,0.001377901,0.128569977,0.690517329,0.169427787,0.01057018,0.000914727,0.06580785,0.831551081,0.096408396,0.005961687,0.000270986,0.03477243,0.887282242,0.07457137,0.00316739,0.000206569,0.020033694,0.175022718,0.186787493,0.211273468,0.406882627,0.394248998,0.605751002,0.288090288,0.711909712,0.229658186,0.770341814,0.374968238,0.625031762,0.333702091,0.666297909,0.15724371,0.84275629,0.801925911,0.198074089,0.273125,0.726875,0.284458593,0.715541407,0.084053257,0.915946743,0.425301732,0.574698268,0.445224816,0.554775184,0.153782454,0.44429831,0.176676896,0.120780359,0.104461981,0.371556568,0.272653021,0.174392991,0.106972255,0.074425166,0.388146397,0.289966074,0.139200164,0.091600699,0.091086666,0.315992399,0.281435737,0.173755496,0.131189377,0.097626991,0.579717932,0.222316343,0.111075991,0.055029111,0.031860622,0.412659144,0.227056055,0.153563024,0.106257165,0.100464611,0.213784955,0.24040961,0.212760929,0.177550217,0.155494289,0.304510851,0.233439382,0.151914555,0.141518009,0.168617203,0,0.499465495,0.311224611,0.12680841,0.062501485,0.453556911,0.383130081,0.112093496,0.034146341,0.017073171,0.754692793,0.206409922,0.026546459,0.007504299,0.004846527,0.816979963,0.162363148,0.015492667,0.00371824,0.001445982
"Division No.1 (CD, NL)",2485,1855,14635,4795,7630,0,4570,0,2830,0,44070,2125,320,225,5890,1845,9790,60,11215,0,16855,0,18800,585,35,30,960,495,2195,55,4070,0,11540,0,14970,245,15,0,310,175,795,50,2050,0,11795,0,5245,110,0,0,100,55,320,50,690,0,4130,0,0.084255282,0.739965096,0.336834894,0.010612639,0,0,0.879146919,0.106635071,0.014218009,0,0,0.651052274,0.250509165,0.067209776,0.023761032,0.007467753,0,0.279069767,0.255813953,0.23255814,0.23255814,,,,,,,,,,,0.29245283,0.70754717,0.333333333,0.666666667,0.266666667,0.733333333,,,,,0.070844687,0.063523088,0.074262462,0.079320113,0.108803354,0.072625698,0.086294416,0.215686275,0.142167382,0.148545176,0.094756883,0.160714286,0.202839757,0.776876268,0.020283976,0,0,0.191570881,0.770114943,0.038314176,0,0,0.225352113,0.774647887,0,0,0,0.084337349,0.819277108,0.096385542,0,0,0.192475941,0.78127734,0.026246719,0,0,0,1,0,0,0,0,0.666666667,0.333333333,0,0,0,0.75,0.25,0,0,0.049056604,0.852830189,0.098113208,0,0,0.157894737,0.842105263,0,0,0,0.077399381,0.916408669,0.00619195,0,0,0.066666667,0.933333333,0,0,0,0.024860081,0.18998655,0.179877652,0.196147338,0.409128379,0.447368421,0.552631579,0.206896552,0.793103448,0.246575342,0.753424658,0.156626506,0.843373494,0.304995618,0.695004382,0,1,0.9625,0.0375,0.181818182,0.818181818,0.210526316,0.789473684,0.041237113,0.958762887,0.476043277,0.523956723,0.584269663,0.415730337,0.325102881,0.485596708,0.119341564,0.061728395,0.008230453,0.513409962,0.272030651,0.114942529,0.072796935,0.026819923,0.61971831,0.309859155,0.070422535,0,0,0.24691358,0.37037037,0.135802469,0.12345679,0.12345679,0.679228747,0.222611744,0.068361087,0.020157756,0.009640666,0.666666667,0,0,0,0.333333333,0,0.333333333,0,0.266666667,0.4,0.210526316,0,0.157894737,0.263157895,0.368421053,0,0.644194757,0.262172285,0.059925094,0.033707865,0.537634409,0.408602151,0.053763441,0,0,0.837209302,0.150387597,0.012403101,0,0,0.91011236,0.08988764,0,0,0
"Division No.2 (CD, NL)",120,80,1295,375,530,35,315,0,185,0,4025,120,0,0,190,60,1195,60,1055,0,1575,0,1330,45,0,0,60,35,100,0,235,0,935,0,710,15,0,0,0,0,35,0,35,0,640,0,320,0,0,0,0,0,0,0,50,0,270,0,0.075141243,0.592592593,0.307443366,0.061662198,0,0,1,0,0,0,0,0.79787234,0.127659574,0.074468085,0,0,0.368421053,0.631578947,0,0,0,,,,,,,,,,,0.5,0.5,0.484210526,0.515789474,0.818181818,0.181818182,,,,,0.0625,0.057971014,0,0,0.108225108,,0,,0.113636364,0,0.080932785,0.085106383,0.142857143,0.571428571,0.285714286,0,0,0,1,0,0,0,,,,,,,,,,,0.106666667,0.746666667,0.146666667,0,0,,,,,,,,,,,,,,,,0,0.733333333,0.266666667,0,0,,,,,,0.05,0.766666667,0.183333333,0,0,0,1,0,0,0,0.01526286,0.174674958,0.21085359,0.1910684,0.408140192,0.657142857,0.342857143,0.5,0.5,,,,,0.48,0.52,,,1,0,,,0.266666667,0.733333333,,,0.683333333,0.316666667,0,1,0.294117647,0.529411765,0.176470588,0,0,1,0,0,0,0,,,,,,,,,,,0.77027027,0.162162162,0.067567568,0,0,,,,,,,,,,,,,,,,0,0.642857143,0.357142857,0,0,,,,,,0.793103448,0.206896552,0,0,0,1,0,0,0,0
"Division No.3 (CD, NL)",60,45,875,165,315,0,170,0,65,0,2890,80,0,0,110,35,815,35,815,0,1145,0,905,25,0,0,20,20,90,0,155,0,635,0,545,0,0,0,0,0,0,0,60,0,470,0,130,0,0,0,0,0,0,0,25,0,100,0,0.056160939,0.785714286,0.217821782,0.048192771,0,0,1,0,0,0,0,0.75,0.159090909,0.090909091,0,0,0,1,0,0,0,,,,,,,,,,,0.727272727,0.272727273,0.545454545,0.454545455,1,0,,,,,0.053571429,0.04516129,0.058333333,0,0.082039911,,,,0.142857143,0.25,0.052941176,0.051282051,0.19047619,0.476190476,0.333333333,0,0,0,1,0,0,0,,,,,,,,,,,0.157894737,0.736842105,0.105263158,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,0,0.72,0.28,0,0,0,1,0,0,0,0.011725293,0.169179229,0.208542714,0.20519263,0.405360134,0.761904762,0.238095238,0,1,1,0,,,0.486486486,0.513513514,,,1,0,,,0,1,,,0.75,0.25,1,0,0.333333333,0.666666667,0,0,0,,,,,,1,0,0,0,0,,,,,,0.75,0.25,0,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,,,,,,0.730769231,0.269230769,0,0,0,1,0,0,0,0
