Geo_Code,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   1pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   2pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   3pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   4pp,Total - Private households by household type including census family structure - Total – Private households by household income proportion to AMHI_1 -   5pp,Total - Private households by household type including census family structure -   Households with income 20% or under of area median household income (AMHI) - Total - Household size,Total - Private households by household type including census family structure -   Households with income 21% to 50% of AMHI - Total - Household size,Total - Private households by household type including census family structure -   Households with income 51% to 80% of AMHI - Total - Household size,Total - Private households by household type including census family structure -   Households with income 81% to 120% of AMHI - Total - Household size,Total - Private households by household type including census family structure -   Households with income 121% or over of AMHI - Total - Household size,2031 Projected 1pp HH with income 21% to 50% of AMHI,2031 Population Delta 1pp HH with income 21% to 50% of AMHI,2031 Projected 3pp HH with income 51% to 80% of AMHI,2031 Population Delta 3pp HH with income 51% to 80% of AMHI,2031 Projected 5pp HH with income 21% to 50% of AMHI,2031 Population Delta 5pp HH with income 21% to 50% of AMHI,2031 Projected 1pp HH with income 51% to 80% of AMHI,2031 Population Delta 1pp HH with income 51% to 80% of AMHI,2031 Projected 3pp HH,2031 Population Delta 3pp HH,2031 Population Growth Rate 3pp HH,2031 Projected 5pp HH with income 51% to 80% of AMHI,2031 Population Delta 5pp HH with income 51% to 80% of AMHI,2031 Projected 2pp HH with income 121% or over of AMHI,2031 Population Delta 2pp HH with income 121% or over of AMHI,2031 Projected 1pp HH,2031 Population Delta 1pp HH,2031 Population Growth Rate 1pp HH,2031 Projected 5pp HH,2031 Population Delta 5pp HH,2031 Population Growth Rate 5pp HH,2031 Projected 2pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 2pp HH with income 20% or under of area median household income (AMHI),2031 Projected 2pp HH with income 81% to 120% of AMHI,2031 Population Delta 2pp HH with income 81% to 120% of AMHI,2031 Projected 3pp HH with income 121% or over of AMHI,2031 Population Delta 3pp HH with income 121% or over of AMHI,2031 Projected 1pp HH with income 121% or over of AMHI,2031 Population Delta 1pp HH with income 121% or over of AMHI,2031 Projected 5pp HH with income 121% or over of AMHI,2031 Population Delta 5pp HH with income 121% or over of AMHI,2031 Projected 3pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 3pp HH with income 20% or under of area median household income (AMHI),2031 Projected 1pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 1pp HH with income 20% or under of area median household income (AMHI),2031 Projected 5pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 5pp HH with income 20% or under of area median household income (AMHI),2031 Projected 3pp HH with income 81% to 120% of AMHI,2031 Population Delta 3pp HH with income 81% to 120% of AMHI,2031 Projected 1pp HH with income 81% to 120% of AMHI,2031 Population Delta 1pp HH with income 81% to 120% of AMHI,2031 Projected 5pp HH with income 81% to 120% of AMHI,2031 Population Delta 5pp HH with income 81% to 120% of AMHI,2031 Projected HH with income 21% to 50% of AMHI,2031 Population Delta with income 21% to 50% of AMHI,2031 Population Growth Rate with income 21% to 50% of AMHI,2031 Projected HH with income 51% to 80% of AMHI,2031 Population Delta with income 51% to 80% of AMHI,2031 Population Growth Rate with income 51% to 80% of AMHI,2031 Projected 4pp HH with income 51% to 80% of AMHI,2031 Population Delta 4pp HH with income 51% to 80% of AMHI,2031 Projected 4pp HH with income 21% to 50% of AMHI,2031 Population Delta 4pp HH with income 21% to 50% of AMHI,2031 Projected 4pp HH,2031 Population Delta 4pp HH,2031 Population Growth Rate 4pp HH,2031 Projected HH with income 121% or over of AMHI,2031 Population Delta with income 121% or over of AMHI,2031 Population Growth Rate with income 121% or over of AMHI,2031 Projected 4pp HH with income 121% or over of AMHI,2031 Population Delta 4pp HH with income 121% or over of AMHI,2031 Projected HH with income 20% or under of area median household income (AMHI),2031 Population Delta with income 20% or under of area median household income (AMHI),2031 Population Growth Rate with income 20% or under of area median household income (AMHI),2031 Projected 2pp HH with income 51% to 80% of AMHI,2031 Population Delta 2pp HH with income 51% to 80% of AMHI,2031 Projected 2pp HH with income 21% to 50% of AMHI,2031 Population Delta 2pp HH with income 21% to 50% of AMHI,2031 Projected 2pp HH,2031 Population Delta 2pp HH,2031 Population Growth Rate 2pp HH,2031 Projected 4pp HH with income 20% or under of area median household income (AMHI),2031 Population Delta 4pp HH with income 20% or under of area median household income (AMHI),2031 Projected HH with income 81% to 120% of AMHI,2031 Population Delta with income 81% to 120% of AMHI,2031 Population Growth Rate with income 81% to 120% of AMHI,2031 Projected 4pp HH with income 81% to 120% of AMHI,2031 Population Delta 4pp HH with income 81% to 120% of AMHI,2031 Projected 3pp HH with income 21% to 50% of AMHI,2031 Population Delta 3pp HH with income 21% to 50% of AMHI
2413020,70,85,15,0,0,0,35,35,30,85,20,-10,0,0,0,0,37.14285714,17.14285714,0,-15,0,0,0,36.42857143,-8.571428571,71.42857143,1.428571429,0.020408163,0,0,0,0,0,34.28571429,14.28571429,19.28571429,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.14285714,-12.85714286,-0.367346939,27.85714286,-7.142857143,-0.204081633,0,0,0,0,0,0,0,79.28571429,-5.714285714,-0.067226891,0,0,0,0,0,0,-15,0,0,62.14285714,-22.85714286,-0.268907563,0,0,4.285714286,-25.71428571,-0.857142857,0,0,0,0
2413025,210,260,55,65,0,0,75,135,150,235,82.14285714,17.14285714,0,0,0,0,86.42857143,-8.571428571,39.28571429,-15.71428571,-0.285714286,0,0,117.1428571,-2.857142857,194.2857143,-15.71428571,-0.074829932,0,0,0,0,0,142.1428571,47.14285714,42.85714286,2.857142857,0,-15,0,0,0,0,0,0,0,0,0,0,30,-9.09E-13,0,0,82.14285714,7.142857143,0.095238095,102.1428571,-32.85714286,-0.243386243,0,0,0,0,50.71428571,-14.28571429,-0.21978022,179.2857143,-55.71428571,-0.237082067,46.42857143,-8.571428571,0,0,0,29.28571429,-5.714285714,0,0,301.4285714,41.42857143,0.159340659,0,0,205.7142857,55.71428571,0.371428571,0,0,0,0
2413030,85,95,35,20,15,0,35,55,55,110,32.85714286,2.857142857,14.28571429,14.28571429,0,0,43.57142857,18.57142857,32.14285714,-2.857142857,-0.081632653,0,0,46.42857143,11.42857143,95,10,0.117647059,15,-9.09E-13,-6.06E-14,0,0,20.71428571,-4.285714286,25.71428571,5.714285714,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,32.14285714,-2.857142857,-0.081632653,70.71428571,15.71428571,0.285714286,0,0,0,0,27.14285714,7.142857143,0.357142857,112.8571429,2.857142857,0.025974026,18.57142857,-1.428571429,0,0,0,46.42857143,21.42857143,0,0,106.4285714,11.42857143,0.120300752,0,0,59.28571429,4.285714286,0.077922078,0,0,0,0
2413040,95,115,20,25,0,0,60,50,45,115,62.14285714,7.142857143,0,0,0,0,40,20,15.71428571,-4.285714286,-0.214285714,0,0,57.85714286,2.857142857,100.7142857,5.714285714,0.060150376,0,0,0,0,0,16.42857143,-8.571428571,13.57142857,-1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.85714286,12.85714286,0.214285714,75.71428571,25.71428571,0.514285714,0,0,0,0,33.57142857,8.571428571,0.342857143,112.1428571,-2.857142857,-0.02484472,43.57142857,18.57142857,0,0,0,49.28571429,24.28571429,0,0,112.1428571,-2.857142857,-0.02484472,0,0,16.42857143,-28.57142857,-0.634920635,0,0,0,0
2413045,50,85,15,25,0,0,35,40,45,65,25,-10,0,0,0,0,8.571428571,8.571428571,2.142857143,-12.85714286,-0.857142857,0,0,60.71428571,35.71428571,48.57142857,-1.428571429,-0.028571429,0,0,0,0,0,59.28571429,24.28571429,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.42857143,-8.571428571,-0.244897959,35.71428571,-4.285714286,-0.107142857,0,0,0,0,13.57142857,-11.42857143,-0.457142857,73.57142857,8.571428571,0.131868132,15.71428571,-4.285714286,0,0,0,10.71428571,-14.28571429,0,0,103.5714286,18.57142857,0.218487395,0,0,32.14285714,-12.85714286,-0.285714286,0,0,0,0
2413055,100,85,25,0,0,0,0,50,70,90,0,0,0,0,0,0,69.28571429,24.28571429,0,-25,0,0,0,65.71428571,15.71428571,104.2857143,4.285714286,0.042857143,0,0,0,0,0,50,20,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0,0,0,0,0,57.14285714,7.142857143,0.142857143,0,0,0,0,0,0,0,64.28571429,-25.71428571,-0.285714286,0,0,0,0,0,0,0,0,0,96.42857143,11.42857143,0.134453782,0,0,64.28571429,-5.714285714,-0.081632653,0,0,0,0
2413060,100,95,20,15,20,0,65,40,50,90,80,20,0,0,0,0,0,0,15.71428571,-4.285714286,-0.214285714,0,0,41.42857143,1.428571429,118.5714286,18.57142857,0.185714286,4.285714286,-15.71428571,-0.785714286,0,0,4.55E-13,-20,0,0,0,0,25.71428571,5.714285714,0,0,0,0,0,0,0,0,42.85714286,22.85714286,0,0,82.14285714,17.14285714,0.263736264,32.85714286,-7.142857143,-0.178571429,0,0,0,0,16.42857143,1.428571429,0.095238095,72.85714286,-17.14285714,-0.19047619,16.42857143,1.428571429,0,0,0,47.14285714,17.14285714,0,0,86.42857143,-8.571428571,-0.090225564,0,0,50,0,0,0,0,0,0
2413065,185,205,55,40,15,0,95,95,80,210,80.71428571,-14.28571429,0,0,0,0,68.57142857,28.57142857,40.71428571,-14.28571429,-0.25974026,0,0,145.7142857,35.71428571,195,10,0.054054054,2.142857143,-12.85714286,-0.857142857,0,0,41.42857143,1.428571429,46.42857143,1.428571429,0,0,19.28571429,4.285714286,0,0,0,0,0,0,0,0,51.42857143,11.42857143,0,0,65,-30,-0.315789474,115,20,0.210526316,0,0,0,0,25.71428571,-14.28571429,-0.357142857,255.7142857,45.71428571,0.217687075,41.42857143,1.428571429,0,0,0,63.57142857,8.571428571,0,0,236.4285714,31.42857143,0.153310105,0,0,50,-30,-0.375,0,0,0,0
2413073,870,935,210,220,100,35,460,425,455,970,465,50,0,-15,0,0,290,70,160,-50,-0.238095238,0,0,515,70,1080,210,0.24137931,130,30,0.3,0,0,215,-50,160,-5.68E-14,150,70,100,20,0,0,25,-10,0,0,25,-10,165,40,60,40,500,40,0.086956522,465,40,0.094117647,0,0,0,0,160,-60,-0.272727273,1190,220,0.226804124,220,20,25,-10,-0.285714286,235,50,60,20,1025,90,0.096256684,0,0,395,-60,-0.131868132,0,0,0,0
2413080,175,240,40,60,25,0,120,105,95,215,87.85714286,2.857142857,0,0,0,0,74.28571429,24.28571429,0,-40,0,0,0,123.5714286,28.57142857,223.5714286,48.57142857,0.27755102,15,-10,-0.4,0,0,54.28571429,4.285714286,0,-35,0,0,8.571428571,-11.42857143,0,0,0,0,0,0,0,0,23.57142857,8.571428571,0,0,128.5714286,8.571428571,0.071428571,105,4.26E-14,4.06E-16,0,0,0,0,82.85714286,22.85714286,0.380952381,219.2857143,4.285714286,0.019933555,65.71428571,15.71428571,0,0,0,37.85714286,-17.14285714,45,10,257.1428571,17.14285714,0.071428571,0,0,95,-1.36E-12,-1.44E-14,0,0,0,0
2413085,45,60,15,0,15,0,20,25,45,55,0,0,0,0,0,0,0,0,6.428571429,-8.571428571,-0.571428571,0,0,9.285714286,-5.714285714,49.28571429,4.285714286,0.095238095,30.71428571,15.71428571,1.047619048,0,0,40,20,0,0,0,0,19.28571429,4.285714286,0,0,0,0,0,0,0,0,32.14285714,7.142857143,0,0,11.42857143,-8.571428571,-0.428571429,10.71428571,-14.28571429,-0.571428571,0,0,0,0,0,0,0,42.14285714,-12.85714286,-0.233766234,0,0,0,0,0,19.28571429,4.285714286,0,0,65.71428571,5.714285714,0.095238095,0,0,65,20,0.444444444,0,0,0,0
2413090,90,125,25,40,0,0,55,65,50,115,50.71428571,-4.285714286,0,0,0,0,27.85714286,2.857142857,12.14285714,-12.85714286,-0.514285714,0,0,57.85714286,12.85714286,90,-6.82E-13,-7.58E-15,11.42857143,11.42857143,0,0,0,45,10,13.57142857,-11.42857143,0,0,11.42857143,11.42857143,0,0,0,0,0,0,0,0,0,0,0,0,56.42857143,1.428571429,0.025974026,60.71428571,-4.285714286,-0.065934066,0,0,0,0,8.571428571,-31.42857143,-0.785714286,122.1428571,7.142857143,0.062111801,40.71428571,5.714285714,0,0,0,25.71428571,-14.28571429,0,0,146.4285714,21.42857143,0.171428571,0,0,22.85714286,-27.14285714,-0.542857143,0,0,0,0
2413095,420,465,145,95,40,0,200,250,230,470,195,10,0,0,0,0,139.2857143,14.28571429,125,-20,-0.137931034,0,0,257.1428571,47.14285714,452.8571429,32.85714286,0.078231293,0,-40,0,0,0,145.7142857,25.71428571,112.8571429,-7.142857143,44.28571429,14.28571429,0,-35,0,0,0,0,0,0,30.71428571,5.714285714,77.14285714,-2.857142857,0,0,192.8571429,-7.142857143,-0.035714286,262.8571429,12.85714286,0.051428571,0,0,0,0,46.42857143,-48.57142857,-0.511278195,448.5714286,-21.42857143,-0.045592705,43.57142857,-31.42857143,0,0,0,115.7142857,-4.285714286,0,0,509.2857143,44.28571429,0.095238095,0,0,232.8571429,2.857142857,0.01242236,0,0,0,0
2413100,45,50,20,0,0,0,20,30,25,55,12.85714286,-7.142857143,0,0,0,0,37.14285714,17.14285714,30,10,0.5,0,0,56.42857143,21.42857143,53.57142857,8.571428571,0.19047619,0,0,0,0,0,30.71428571,15.71428571,14.28571429,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,-5.714285714,-0.285714286,44.28571429,14.28571429,0.476190476,0,0,0,0,0,0,0,63.57142857,8.571428571,0.155844156,0,0,0,0,0,0,0,0,0,62.85714286,12.85714286,0.257142857,0,0,23.57142857,-1.428571429,-0.057142857,0,0,0,0
2414005,190,220,35,40,30,0,100,110,100,210,133.5714286,38.57142857,0,0,0,0,64.28571429,14.28571429,17.85714286,-17.14285714,-0.489795918,0,0,89.28571429,4.285714286,218.5714286,28.57142857,0.15037594,35.71428571,5.714285714,0.19047619,0,0,68.57142857,-1.428571429,40.71428571,5.714285714,10.71428571,-4.285714286,32.85714286,2.857142857,0,0,0,0,0,0,0,0,46.42857143,21.42857143,0,0,117.1428571,17.14285714,0.171428571,134.2857143,24.28571429,0.220779221,0,0,0,0,11.42857143,-28.57142857,-0.714285714,208.5714286,-1.428571429,-0.006802721,27.14285714,-12.85714286,0,0,0,76.42857143,11.42857143,0,0,228.5714286,8.571428571,0.038961039,0,0,85.71428571,-14.28571429,-0.142857143,0,0,0,0
2414010,55,115,60,0,0,0,40,50,55,90,67.85714286,32.85714286,0,0,0,0,0,0,45.71428571,-14.28571429,-0.238095238,0,0,86.42857143,41.42857143,60.71428571,5.714285714,0.103896104,17.14285714,17.14285714,0,0,0,28.57142857,-1.428571429,25.71428571,-14.28571429,0,0,11.42857143,11.42857143,0,0,0,0,0,0,19.28571429,4.285714286,0,0,0,0,51.42857143,11.42857143,0.285714286,64.28571429,14.28571429,0.285714286,0,0,0,0,0,0,0,114.2857143,24.28571429,0.26984127,0,0,0,0,0,50,10,0,0,142.1428571,27.14285714,0.236024845,0,0,33.57142857,-21.42857143,-0.38961039,0,0,0,0
